ScientificName_accepted,Longitude,Latitude,MinimumDepth,MaximumDepth
Illex argentinus,-66.15,-45.8167,95,
Illex argentinus,-66.1,-45.8167,97,
Illex argentinus,-66.0833,-45.8167,95,
Illex argentinus,-66.15,-45.8167,93,
Illex argentinus,-66.1833,-45.8167,95,
Illex argentinus,-66.8333,-45.8167,90,
Illex argentinus,-65.25,-45.8167,86,
Illex argentinus,-66.6667,-45.8167,90,
Illex argentinus,-66.8333,-45.8167,90,
Illex argentinus,-66.7314,-45.8163,91,
Illex argentinus,-64.45,-45.8,89,
Illex argentinus,-65.0833,-45.8,81,
Illex argentinus,-65.0333,-45.8,76,
Illex argentinus,-64.1167,-45.8,99,
Illex argentinus,-64.9,-45.8,92,
Illex argentinus,-65.15,-45.8,81,
Illex argentinus,-64.4333,-45.8,89,
Illex argentinus,-64.8333,-45.8,98,
Illex argentinus,-65.3,-45.8,87,
Illex argentinus,-65.1333,-45.8,82,
Illex argentinus,-66.2,-45.8,75,
Illex argentinus,-67.15,-45.8,85,
Illex argentinus,-67.15,-45.8,88,
Illex argentinus,-66.6333,-45.8,92,
Illex argentinus,-64.6167,-45.8,97,
Illex argentinus,-66.1167,-45.8,91,
Illex argentinus,-65.4167,-45.8,81,
Illex argentinus,-66.1167,-45.8,96,
Illex argentinus,-66.0833,-45.8,96,
Illex argentinus,-66.0833,-45.8,94,
Illex argentinus,-66.0833,-45.8,94,
Illex argentinus,-66.1,-45.8,96,
Illex argentinus,-66.1,-45.8,94,
Illex argentinus,-66.1833,-45.8,96,
Illex argentinus,-66.9,-45.8,90,
Illex argentinus,-66.9,-45.8,90,
Illex argentinus,-65.3408,-45.7908,78.3,
Illex argentinus,-65.2667,-45.7833,89,
Illex argentinus,-65.3333,-45.7833,84,
Illex argentinus,-65.3,-45.7833,90,
Illex argentinus,-65.3,-45.7833,87,
Illex argentinus,-65.1833,-45.7833,83,
Illex argentinus,-65.3333,-45.7833,83,
Illex argentinus,-65.3167,-45.7833,88,
Illex argentinus,-65.25,-45.7833,83,
Illex argentinus,-64.2667,-45.7833,96,
Illex argentinus,-64.6,-45.7833,94,
Illex argentinus,-65.0167,-45.7833,92,
Illex argentinus,-64.8,-45.7833,95,
Illex argentinus,-64.6333,-45.7833,98,
Illex argentinus,-64.4667,-45.7833,92,
Illex argentinus,-65.05,-45.7833,80,
Illex argentinus,-64.9333,-45.7833,90,
Illex argentinus,-65.0833,-45.7833,79,
Illex argentinus,-65.2667,-45.7833,86,
Illex argentinus,-64.95,-45.7833,86,
Illex argentinus,-64.8,-45.7833,99,
Illex argentinus,-64.9833,-45.7833,91,
Illex argentinus,-65.0167,-45.7833,80,
Illex argentinus,-64.85,-45.7833,91.8,
Illex argentinus,-65.1167,-45.7833,80.6,
Illex argentinus,-66.2,-45.7833,75,
Illex argentinus,-66.1833,-45.7833,74,
Illex argentinus,-65.4,-45.7833,83,
Illex argentinus,-65.3833,-45.7833,80,
Illex argentinus,-65.4167,-45.7833,83,
Illex argentinus,-66.15,-45.7833,94,
Illex argentinus,-65.7,-45.7833,94,
Illex argentinus,-66.6333,-45.7833,85,
Illex argentinus,-66.5333,-45.7833,91,
Illex argentinus,-66.0167,-45.7833,90,
Illex argentinus,-65.9667,-45.7833,96,
Illex argentinus,-66.25,-45.7833,90,
Illex argentinus,-66.0833,-45.7833,98,
Illex argentinus,-66.0833,-45.7833,97,
Illex argentinus,-66.0833,-45.7833,94,
Illex argentinus,-66.8833,-45.7833,88,
Illex argentinus,-64.1833,-45.7833,98,
Illex argentinus,-65.2333,-45.7778,80.6,
Illex argentinus,-65.3,-45.7667,88,
Illex argentinus,-65.25,-45.7667,86,
Illex argentinus,-66.4833,-45.7667,92,
Illex argentinus,-65.3333,-45.7667,82,
Illex argentinus,-64.9833,-45.7667,90,
